headline,category,date,sentiment_score
Kuwaiti Officials Say Oil Prices to Stay Low This Year, Oil Markets,1/26/2016 11:49,-0.997956395
Oil Prices Slide On Bigger U.S. Crude Inventories, Oil Markets,1/28/2016 4:54,-0.941343009
Oil Surges on Speculation of Production Cuts, Oil Markets,1/28/2016 3:08,-0.914322674
BG Deal Caps Shell’s Big Gas Bet, Business,1/27/2016 22:53,-0.966905355
Las Vegas Sands’ Profit Drops on  Macau Weakness, Earnings,1/27/2016 22:11,-0.993985832
U.S. Crude Oil Inventories Surge, Oil Markets,1/27/2016 16:03,0.967619181
Commodities-Linked Currencies Up  Despite Lower Oil, Markets,1/27/2016 14:51,0.99451679
Hess Loss Deepens on Weakness in Energy Prices, Earnings,1/27/2016 13:36,-0.998918653
ECB Mersch: Asia Turmoil to Cause ‘Limited Losses’ for European Banks, Europe,1/27/2016 12:40,-0.967582226
"Gasoline is “Winning Clearly” Over Diesel, says Saras Director", Oil Markets,1/27/2016 12:13,0.999724209
BASF Profit Skids on Low Oil Prices, Earnings,1/27/2016 10:15,-0.998578072
Defense Companies Feel Oil’s Knock, Business,1/29/2016 4:30,-0.990991712
Oil Prices Climb on Hopes for Output Cutback, Oil Markets,1/28/2016 23:38,-0.982991517
Valero Energy’s Profit Slumps Amid Weakness in Ethanol Segment, Earnings,1/28/2016 22:35,-0.999292612
"Asian Morning Briefing: U.S. Stocks Climb, Along With Oil", Markets,1/28/2016 22:31,-0.99005276
Oil Slump Sets Scene for Mergers, Business,1/28/2016 22:14,-0.997529566
Oil Producers May Discuss Cuts Next Month, Oil Markets,1/28/2016 19:03,-0.766038299
Statoil Relocates North Sea Crew Due to Extreme Weather, Business,1/28/2016 18:35,-0.944423854
Norway Oil Fund Puts Petrobras on Observation List, Markets,1/28/2016 14:32,-0.877960205
NextEra Energy Results Top Expectations, Earnings,1/28/2016 14:00,0.99933368
JetBlue Profit Doubles on Cheap Fuel, Earnings,1/28/2016 13:47,-0.993840694
Iran to Sign Oil Deal With France’s Total, Business,1/28/2016 13:34,0.923858047
Russia Energy Minister Says Producers May Discuss 5% Cut, Oil Markets,1/28/2016 13:20,-0.941346824
North Dakota Pipeline Leaks Oily Water Into Creek, Business,1/30/2016 1:27,-0.99783057
"American Airlines’ Profit Soars, Propelled by Lower Fuel Prices", Earnings,1/30/2016 0:37,-0.966499507
The Sanders-Trump Fuel, Review & Outlook,1/29/2016 23:20,0.978831649
Chevron Loss Shows Deepening Challenge for Energy Sector, Earnings,1/29/2016 21:15,-0.984495878
Crude Oil Rally Hits Three-Week High, Oil Markets,1/29/2016 21:12,-0.962403357
Siemens in Talks With Gamesa on Link-Up in Wind Energy, Business,1/29/2016 19:14,0.888114095
IATA Sees Low Oil Prices Boosting Air Travel Growth, Business,1/29/2016 11:15,0.971220255
Venezuela’s del Pino to Talk With Russia About Oil Production, Oil Markets,1/30/2016 10:54,0.874889612
U.K. Group in Talks with U.S. For Insurance Coverage of Iranian Oil, Oil Markets,2/2/2016 3:21,-0.641730964
Oil Prices Drop as Output Cut in Doubt, Oil Markets,2/1/2016 20:24,-0.998052597
Iranian Political Battles Pose Risk for Oil Contracts, Business,2/1/2016 19:42,-0.979374528
Walter Energy Reaches Deal to Sell Remaining Assets, Business,2/1/2016 17:00,0.985933006
Kurdistan’s Promise Lifts Oil Companies, Markets,2/1/2016 16:36,0.999708116
CenterPoint Energy Mulls Strategic Alternatives of Enable Investment, Business,2/1/2016 13:50,-0.952470958
"France’s Vallourec Axes Jobs, Seeks Capital Amid Oil Slump", Business,2/1/2016 13:18,-0.989599347
Luxottica Faces More Turmoil, Business,2/1/2016 13:10,-0.989585578
Oil Extends Losses in Asia Trade, Markets,2/3/2016 1:33,-0.957319617
"Oil Slump Pressures Exxon, BP Results", Business,2/3/2016 0:30,-0.998356283
Oil Falls Back to $30 a Barrel, Oil Markets,2/2/2016 23:39,-0.999540329
Asian Morning Briefing: U.S. Stocks Slide on Oil Price Weakness, Markets,2/2/2016 22:33,-0.992478728
U.S. Crude-Oil Supplies Seen Increasing in DOE Data, Markets,2/2/2016 21:58,-0.907328844
S&P Cuts Ratings of 10 U.S. Oil Companies, Markets,2/2/2016 21:22,-0.99798125
"Valeant, Turing Boosted Drug Prices to Fuel Preset Profits", Politics,2/2/2016 20:35,0.976000249
Swift Energy Wins Approval to Sell Louisiana Assets, Business,2/2/2016 19:06,0.999620438
Exxon Gets OK to Truck Oil on California Highway, Business,2/2/2016 16:50,0.53736037
BP’s Earnings Plunge Amid Oil-Price Slide, Business,2/2/2016 15:02,-0.996738613
Russia Ready to Discuss Oil Production, Oil Markets,2/2/2016 13:10,0.991557598
Oil Prices Higher but Glut to Keep Prices Lower for Longer, Oil Markets,2/4/2016 3:37,-0.996011734
Canadian Oil Giant Suncor Energy Posts Loss, Earnings,2/4/2016 3:01,-0.999524713
"AGL to Quit Natural Gas Exploration, Production", Oil Markets,2/4/2016 2:17,-0.998147249
Oil Surges 8% on Weak Dollar, Oil Markets,2/4/2016 1:08,-0.992434859
KaloBios Still in Talks to Buy Chagas Disease Drug, Business,2/4/2016 0:31,-0.980155945
Wal-Mart to Pump Its Own Gasoline, Business,2/3/2016 23:53,-0.996153176
Fixing the Methane Leaks That Deflate Natural-Gas Gains, Commentary,2/3/2016 23:24,-0.984223306
U.S. Natural-Gas Inventories Seen Down in Week, Markets,2/3/2016 20:30,-0.998883545
National Oilwell Varco Shares Fall on Loss, Earnings,2/3/2016 16:11,-0.999652147
Spectra Energy Swings to Loss, Business,2/3/2016 14:50,-0.999179423
Crude Oil Nearly Flat But Dollar May Determine Price Direction, Oil Markets,2/5/2016 3:49,-0.989237905
Inside the Turmoil of Change in the House of Saud, Commentary,2/5/2016 0:28,0.979248762
Obama Administration Proposes New Tax on Oil Companies, Politics,2/4/2016 22:31,-0.638601124
Big Oil Dilemma: Dividends or Ratings, Business,2/4/2016 21:07,-0.997440934
Oil Prices Fall on Oversupply Concerns, Oil Markets,2/4/2016 20:36,-0.999238729
Suncor CEO Vows to Protect Dividend Amid Oil-Price Swoon, Business,2/4/2016 18:50,-0.993112385
German Police Make Arrests to Foil Terror Plot, World,2/4/2016 18:45,-0.872030199
Low Productivity Gains Fuel Higher Labor Costs, Economic Data,2/4/2016 17:19,-0.996006548
"Gas, Grenades and Molotov Bombs Fired During Clashes in Greece", World,2/4/2016 15:07,-0.976954401
Shell Profit Battered by Weak Oil Prices, Business,2/4/2016 14:48,-0.998751521
Duke Energy Puts International Business Up for Sale, Business,2/4/2016 14:22,0.997135997
Renewable-Energy Investors Pull Back From Europe, Business,2/4/2016 13:06,-0.979608953
Statoil to Fund Spending With Scrip Dividend, Earnings,2/4/2016 12:16,-0.982085049
Low Gas Prices Have Politicians Pumped to Raise Taxes, Commentary,2/5/2016 23:41,-0.997845292
Oil Prices Fall, Oil Markets,2/5/2016 20:29,-0.999575436
Obama Says Low Gas Prices Make Room for Oil Tax, Politics,2/5/2016 18:41,-0.996064484
Oil Prices Hold Steady In Line With Dollar, Oil Markets,2/8/2016 4:19,0.998028457
"Saudi, Venezuela Meeting Ends With No Oil-Production Agreement", Oil Markets,2/7/2016 21:34,-0.999043286
Mexican President Names New Head of State Oil Company, Business,2/8/2016 23:58,0.989450157
Oil Prices Slide Again as Oversupply Fears Persist, Oil Markets,2/8/2016 21:52,-0.995702684
Platts to Launch New Crude-Oil Benchmark, Oil Markets,2/8/2016 16:10,0.995283902
Total Starts North Sea Gas Project  Despite Low Oil Prices, Business,2/8/2016 15:58,0.974141479
Oil Prices Bounce Up in Tight Range, Oil Markets,2/10/2016 4:37,0.987028956
U.S. Crude-Oil Stocks Seen Increasing in DOE Data, Markets,2/9/2016 22:23,-0.926976681
Oil Settles Below $28 a Barrel, Oil Markets,2/9/2016 21:56,-0.998957992
S&P Downgrades Junk-Level Ratings on 25 Oil-and-Gas Producers, Business,2/9/2016 20:48,-0.999728262
IEA Warns Oil Prices Could Fall, Oil Markets,2/9/2016 19:53,-0.998684824
Walter Energy Lenders Strike Deal to Fund Retired Miners’ Health Care, Business,2/9/2016 18:38,-0.973872185
Spirit Airlines Profit Up on Cheap Fuel, Earnings,2/9/2016 17:23,-0.993200481
"Lloyd Blankfein: Big Banks in Sound Health, Despite Turmoil", Markets,2/9/2016 14:38,0.994393706
WPX to Sell Rocky Mountain Energy Business for $910 Million, Business,2/9/2016 14:14,-0.925925553
BP Boss Calls for Climate-Change Action, World,2/11/2016 2:25,-0.982592702
"As Oil Profits Plunge, Gulf Regimes Weigh the Unmentionable: Taxes", World,2/11/2016 1:51,-0.981335521
KKR Learns Harsh Lesson From Energy Bets, Markets,2/10/2016 23:09,-0.964829743
Canada’s Biggest Pension Fund Eyes Energy Investments, Markets,2/10/2016 22:03,0.984773874
Oil Retreats as Total Stockpiles Keep Growing, Oil Markets,2/10/2016 21:10,-0.99882561
Azerbaijan Still Fighting Fatal Oil-Rig Fire After Two Months, Oil Markets,2/10/2016 18:18,-0.983392537
"Oil Prices, Strong Dollar Weigh on Underlying Inflation: Fed Report", Central Banks,2/10/2016 15:07,-0.947178006
Restaurateurs Embroiled in Trademark Beef, Business,2/12/2016 0:58,-0.932176709
More Cuts Loom as Oil Nears $25, Business,2/12/2016 0:58,-0.997944891
Hidden Dangers of the Oil-Price Shock, Commentary,2/12/2016 0:12,-0.984345734
Canadian Insurer Manulife’s Profit Hit by Energy Charges, Markets,2/11/2016 22:28,-0.987812579
Judge to Review Scope of Duke Energy Pollution Deal, Business,2/13/2016 1:30,0.73666811
Oil Soars 12.3% on Production Cut Hopes, Oil Markets,2/12/2016 22:30,0.972414076
Moody’s Cuts Canadian Oil Sands’ Rating to Junk Status, Business,2/12/2016 22:10,-0.999766529
Energy Shares Outperform Consumer Stocks, Markets,2/12/2016 19:39,0.923033953
U.S. Oil-Rig Count Declines by 28, Markets,2/12/2016 19:06,-0.999556243
"Canada, U.S. and Mexico Sign Clean-Energy Agreement", World,2/12/2016 18:35,0.996922314
Bank of Russia Lowers Oil-Price Forecast, Central Banks,2/12/2016 15:36,-0.994908392
"Global Weakness, Low Oil Prices Weigh on U.S. Import Prices", Economic Data,2/12/2016 14:42,-0.997574985
"After Years Outperforming Oil Companies, BG Ends Trading", Business,2/12/2016 5:30,-0.987319589
Oil Prices Pare Gains; Market Suspicious of a Production Cut, Oil Markets,2/15/2016 3:32,-0.979923427
EQT Sells Waste-to-Energy Firm to Beijing Enterprises, Business,2/15/2016 1:02,-0.9911111
Iran Launches Oil Shipments to Europe, Business,2/14/2016 19:24,0.993651092
Netanyahu Defends Natural-Gas Plan Before Israel’s High Court, Middle East,2/14/2016 18:16,0.882325172
"Oil Prices Jump as Saudi, Russian Oil Ministers Are Set to Meet", Oil Markets,2/16/2016 3:06,0.961284161
GE’s Oil and Gas Chief Explores Opportunities in Iran, Business,2/16/2016 0:39,0.999271214
BAE Systems Picks Oil Executive as New Operating Chief, Business,2/15/2016 18:07,0.959827483
More Shipments of Iranian Oil Readied for Europe, Business,2/15/2016 17:58,-0.972201109
Oil-Price Fears Weigh on European Banks, Business,2/15/2016 15:26,-0.981234848
"Oil Prices Fall as Saudi, Russia Deal Disappoints", Oil Markets,2/17/2016 2:12,-0.997989893
Energy Shares Still Draw Big Investors, Markets,2/17/2016 1:35,0.999619126
"Oklahoma Asks Oil, Gas Firms to Cut Water Injections", Business,2/17/2016 1:00,-0.974003375
"Devon Energy to Cut 20% of Workforce, Slash Dividend", Earnings,2/16/2016 22:36,-0.902188182
"Saudi, Russia, Qatar, Venezuela Agree to Freeze Oil Output", Markets,2/16/2016 20:51,-0.991936684
Brazil’s Pre-Salt Oil Field Could Be Open to Foreign Bids This Year, Business,2/16/2016 18:31,0.917118907
Iran Doesn’t Plan to Cap Oil Output, Oil Markets,2/16/2016 18:07,-0.987850249
Proposals May Test EU Commitment to Challenge Russia’s Gas Dominance, Europe,2/16/2016 17:47,-0.990113974
Crude-Oil Prices Rally as Iran Supports Production Freeze, Oil Markets,2/18/2016 3:23,-0.987102091
Iran Balks at Committing to Oil Production Cap, Oil Markets,2/18/2016 2:42,-0.963057697
Cheniere to Start Exporting Natural Gas, Business,2/18/2016 0:58,0.958204389
Analysts Expect Decline in U.S. Natural Gas Inventories, Markets,2/17/2016 23:22,-0.998286426
North Dakota Oil Production Drops, Business,2/17/2016 23:09,-0.999298692
U.S. Crude Oil Inventories Seen Increasing, Oil Markets,2/17/2016 23:06,0.761383772
Marathon Oil Slashes Capital Spending Amid First Annual Loss in 20 Years, Business,2/17/2016 22:41,-0.998910427
Oil Prices Buoyed by Iran Meeting, Oil Markets,2/17/2016 22:12,-0.902360082
Devon Energy to Offer Stock to Boost Liquidity, Business,2/17/2016 21:52,0.993867338
S&P Downgrades Saudi Arabia Again on Oil Concerns, Middle East,2/17/2016 21:00,-0.998785079
Noble Energy Writes Down $1.27 Billion in Assets, Earnings,2/17/2016 14:10,-0.997917831
Oil Prices Fall on Record High U.S. Crude Stocks, Oil Markets,2/19/2016 3:03,-0.996644497
Investors Clamor for Energy-Share Offerings Despite Oil Slump, Markets,2/19/2016 0:17,0.942281067
Oil Gives Up Gains as Inventories Build, Oil Markets,2/18/2016 20:28,0.839987874
Iraq to Cap Oil Output If Other Producers Follow Suit, Oil Markets,2/18/2016 19:17,-0.995669603
ECB Minutes Add Fuel to Expectations of Further Stimulus, Central Banks,2/18/2016 18:11,-0.900287807
Virgin America’s Profit Rises on Lower Fuel Costs, Earnings,2/18/2016 14:21,-0.979874074
Centrica Begins Oil and Gas Pullback as Profit Falls, Earnings,2/18/2016 13:08,-0.998673439
Duke Energy’s Profit Falls Short of Expectations, Earnings,2/18/2016 13:08,-0.985991299
Oil Falls on Growing Glut, Oil Markets,2/19/2016 20:23,-0.995107889
U.S. Oil-Rig Count Continues to Fall, Oil Markets,2/19/2016 18:41,-0.999421477
EU Consumer Confidence Slides on Market Turmoil, Economic Data,2/19/2016 15:38,-0.987270474
"Exxon Fails to Replace Oil, Gas Production", Business,2/22/2016 4:41,-0.999764264
Oil Prices Gain Ground; Oversupply Weighs on Sentiment, Oil Markets,2/22/2016 3:34,-0.989410698
Iran’s Ambitions Face Wary Western Oil Firms, Business,2/22/2016 0:42,-0.938672364
Energy Meeting Convenes Under Cloud, Business,2/21/2016 17:36,0.990647256
Oil Prices Pare Gains; IEA Offers Dim Views on Price Rallies, Oil Markets,2/23/2016 4:00,-0.999729216
"North Sea Oil Industry in Peril, U.K. Industry Body Says", Oil Markets,2/23/2016 0:01,-0.824608684
Mexico Presses Ahead With Energy Overhaul, Business,2/22/2016 22:54,0.999268115
Oil Rallies on IEA Report, Oil Markets,2/22/2016 20:40,-0.993620694
America’s Chance to Help Break Russia’s Energy Dominance, Commentary,2/22/2016 19:30,0.998057187
Libya’s NOC Says Oil Field Attacked Last Week, Middle East,2/22/2016 10:30,-0.995407343
Crude Oil Prices Fall; U.S. Crude Stocks Data in Focus, Oil Markets,2/24/2016 3:18,-0.999315858
J.P. Morgan Sounds Fresh Warning on Energy-Loan Losses, Markets,2/24/2016 0:03,-0.972386122
CEO Says Suncor Will Increase Oil Output, Business,2/23/2016 23:26,0.992813289
Crude Oil Inventories Expected to Increase, Oil Markets,2/23/2016 22:13,0.751310587
Analysts Forecast Rise in Crude-Oil Stocks, Oil Markets,2/23/2016 22:07,0.94738853
Oil Prices Drop on Saudi Comments, Oil Markets,2/23/2016 22:07,-0.989764571
Shifting Power Over Saudi Arabia’s Oil, World,2/23/2016 20:18,0.997747958
Price-Moving China Oil Trades Fan Concerns, Oil Markets,2/23/2016 18:27,0.995161951
"Freezing Production ‘a Joke,’ Says Iranian Oil Minister", Oil Markets,2/23/2016 16:22,-0.995606244
Saudi Aramco Close to Awarding $500 Million Shale Gas Contract, Business,2/23/2016 16:19,-0.962221205
Crude Oil Prices Pare Gains; U.S. Data Weighs, Oil Markets,2/25/2016 3:49,-0.961237252
Banks Brace for Potential Energy Losses, Markets,2/25/2016 0:12,-0.998314261
Oil Executives: We Will Survive, Business,2/24/2016 23:59,0.976390719
"Energy Transfer Equity, Energy Transfer Partners Revenue Slumps", Earnings,2/24/2016 23:29,-0.999590337
Oil Turns Higher Despite Growth in Stockpiles, Oil Markets,2/24/2016 21:14,-0.869652212
RBC Profit Misses Expectations on Fallout from Lower Oil Prices, Earnings,2/24/2016 20:55,-0.989103198
Abengoa Bioenergy Files For Bankruptcy Protection, Business,2/24/2016 20:34,-0.999295712
Wells Fargo Girds for Oil & Gas Loan Losses, Markets,2/24/2016 19:35,-0.993139923
Mexico’s Femsa to Rev Up Gas Station Business, Business,2/24/2016 18:59,-0.915938973
Chesapeake Energy Posts Deep Loss on Big Write-Down, Earnings,2/24/2016 17:32,-0.999426842
Saudi Oil Minister Surprises OPEC, Oil Markets,2/24/2016 12:24,0.950285792
Norway’s Oil Companies Lower Spending Estimates, Business,2/24/2016 9:50,-0.998279095
"Oil Producers Should Rebalance Crude Markets, Says Iraq Official", Oil Markets,2/24/2016 9:32,-0.998270273
Oil Prices Decline; Low Expectations for Supply Cut, Oil Markets,2/26/2016 3:36,-0.999644279
"With U.S. Gas, Europe Seeks Escape From Russia’s Energy Grip", Europe,2/26/2016 3:36,-0.983748555
"Market Turmoil Eases, but Investors Remain Wary", Markets,2/26/2016 0:45,-0.897120118
Bill to Open Brazil’s Offshore Oil Fields to Foreigners Still Faces Fierce Opposition, Business,2/26/2016 0:05,-0.989947379
Why Oil Prices Will Leave a Mark at Warren Buffett’s Berkshire Hathaway, Markets,2/26/2016 0:04,0.99192822
"Asian Morning Briefing: U.S. Stocks Climb, Along With Oil Prices", Markets,2/25/2016 22:31,-0.98821336
Oil Prices Turn Positive on Cutback Hopes, Oil Markets,2/25/2016 20:53,0.992460787
Trump’s Firm Weighs Return to Gambling—With a Vegas Casino, Business,2/25/2016 20:04,0.529328525
Big Banks Cut Oil-Price Forecasts, Oil Markets,2/25/2016 14:07,-0.98635602
Oil Prices Fall But Post Weekly Gain, Oil Markets,2/26/2016 20:05,0.615336001
Dubai Amends Way Key Oman Oil Price Calculated, Oil Markets,2/26/2016 14:44,-0.932471514
Husky Energy Posts Smaller-Than-Expected Loss, Earnings,2/26/2016 13:50,-0.9973858
British Airways Parent IAG’s Profit Boosted by Low Fuel Costs, Business,2/26/2016 11:16,-0.895823836
BASF Earnings Squeezed by Low Oil Price, Earnings,2/26/2016 10:13,-0.997799218
U.S. Bid to Prosecute BP Staff in Oil Spill Falls Flat, Business,2/27/2016 10:58,-0.999776185
Oil Prices up on Strong U.S. Data and Lower Oil-Rig Count, Oil Markets,2/29/2016 3:49,-0.975753546
The New Oil-Storage Space: Railcars, Oil Markets,2/29/2016 2:09,-0.900760591
Crude Oil Prices Fall as China Manufacturing Data Disappoint, Oil Markets,3/1/2016 3:04,-0.999217272
Marathon Oil to Sell Stock to Shore Up Balance Sheet, Markets,2/29/2016 22:29,-0.989324033
Oil Prices Gain on Drilling Slump, Oil Markets,2/29/2016 20:49,-0.996490777
Genel Shares Plunge After Oil Explorer Cuts Crude Reserves, Business,2/29/2016 16:14,-0.984658718
"NRG Energy, Consol Energy Slash Dividends", Business,2/29/2016 13:12,-0.98026228
Oil Prices Slide as Overhang Worries Deepen, Oil Markets,3/2/2016 3:09,-0.994560421
‘Critical Mass’ of Oil-Producing Nations Agree to Freeze Output, World,3/1/2016 20:43,-0.997499406
"Peabody Energy, Senior Lender Discuss Options", Business,3/1/2016 20:35,0.988852978
Quebec Seeks Injunction on TransCanada’s Energy East Project, Business,3/1/2016 20:29,-0.9904145
Russian Energy Minister Signals Output Freeze Likely, Oil Markets,3/1/2016 17:35,-0.981375813
U.S. Crude Supplies Soar; Gasoline Supplies Decline, Oil Markets,3/2/2016 16:13,-0.998543739
Fed’s Kaplan Warns Oil Prices Could Remain Low for Some Time, Central Banks,3/3/2016 21:11,-0.998497605
