headline,category,date,source,sentiment,sentiment_score
California Fines PG&E for Deadly Gas Explosion, Business,2015-04-09 19:06:00,WSJ,NEGATIVE,0.9887105822563171
Infrastructure Gaps Put Canada’s “Energy Superpower” Potential at Risk, Markets,2015-04-09 14:27:00,WSJ,NEGATIVE,0.9978214502334595
Duke Energy Seeks Dismissal of  $25.1 Million Fine, Business,2015-04-09 14:11:00,WSJ,NEGATIVE,0.9950472116470337
Saudis Maneuver to Retain Oil Crown, Markets,2015-04-10 23:14:00,WSJ,NEGATIVE,0.8036374449729919
Timeline: Turmoil in Yemen, Middle East,2015-04-10 22:10:00,WSJ,NEGATIVE,0.5462955236434937
Oil Prices Hold Gains After Data on Drilling Activity, Oil Markets,2015-04-10 19:26:00,WSJ,POSITIVE,0.9104112982749939
"GE, Alinda Seek Buyer for Natural-Gas Utility SourceGas", Business,2015-04-10 18:09:00,WSJ,NEGATIVE,0.9955012202262878
U.S. Oil Rig Count Falls for 18th Straight Week, Markets,2015-04-10 17:36:00,WSJ,NEGATIVE,0.9986867308616638
IEA Chief Economist: No Immediate Oil Market Impact After Iran Deal, World,2015-04-13 16:45:00,WSJ,NEGATIVE,0.9994556307792664
"Europe Could Face Higher Energy Prices, Says Gazprom Chief", Europe,2015-04-13 15:54:00,WSJ,NEGATIVE,0.9623622894287109
"As Layoffs Mount, Oil Field Workers Feel Brunt", Business,2015-04-14 23:55:00,WSJ,NEGATIVE,0.5823018550872803
Energy Future Files Reorganization Plan, Business,2015-04-14 23:37:00,WSJ,NEGATIVE,0.9923795461654663
U.S. Could Eliminate Net Energy Imports by 2030, Markets,2015-04-14 18:50:00,WSJ,NEGATIVE,0.9923863410949707
China on Oil-Buying Spree Again, Oil Markets,2015-04-14 13:57:00,WSJ,NEGATIVE,0.9678856730461121
Low Prices Cool Boom in U.S. Oil Production, Business,2015-04-17 01:57:00,WSJ,POSITIVE,0.9724482297897339
Oil Prices Hit a 2015 High, Oil Markets,2015-04-16 19:53:00,WSJ,NEGATIVE,0.7560509443283081
Blackstone Unit Objects to Optim Energy Bankruptcy-Exit Plan, Markets,2015-04-16 18:50:00,WSJ,NEGATIVE,0.999413251876831
Appeals Court Skeptical of Case Against EPA Climate Rule, Politics,2015-04-16 18:12:00,WSJ,NEGATIVE,0.7943927645683289
Targacept: Gastric Drug Didn’t Meet Goals, Business,2015-04-16 13:15:00,WSJ,NEGATIVE,0.9996362924575806
Mexico’s Energy Overhaul Draws Geological-Data Firms, Business,2015-04-17 22:35:00,WSJ,POSITIVE,0.9973662495613098
Regulators Act on Oil Trains’ Safety, Business,2015-04-17 22:25:00,WSJ,NEGATIVE,0.946941614151001
U.S. Oil Rig Count Falls to 734 in Latest Week, Business,2015-04-17 17:55:00,WSJ,NEGATIVE,0.9986446499824524
Producers to End Gas Flaring, Business,2015-04-17 15:13:00,WSJ,NEGATIVE,0.9948478937149048
Western Executives Eye Iran’s Oil at Summit, Europe,2015-04-17 13:07:00,WSJ,POSITIVE,0.9795100092887878
Oil Drillers Plot Survival Plan, Business,2015-04-20 03:57:00,WSJ,NEGATIVE,0.9789284467697144
Oil Rigs’ Biggest Risk: Human Error, Business,2015-04-19 20:37:00,WSJ,NEGATIVE,0.998703122138977
Rich Smuggling Trade Fuels Deadly Migration, Europe,2015-04-21 00:32:00,WSJ,NEGATIVE,0.9646499752998352
EU Targets Russian Gas Giant, Europe,2015-04-20 23:39:00,WSJ,NEGATIVE,0.9150372743606567
Mexico to Get Clearer Idea of Oil Reserves, Business,2015-04-20 21:50:00,WSJ,NEGATIVE,0.9925905466079712
Oil Prices Rise as Oversupply Concerns Ease, Oil Markets,2015-04-20 20:08:00,WSJ,NEGATIVE,0.9362679719924927
U.K. Tells Russia’s Fridman to Sell North Sea Gas Fields, Markets,2015-04-20 17:11:00,WSJ,NEGATIVE,0.9485543966293335
Halliburton Hurt by Lower Oil Prices, Earnings,2015-04-20 16:52:00,WSJ,NEGATIVE,0.9993399977684021
Legacy Oil Forms Committee to Engage with Activist Shareholder, Business,2015-04-20 16:49:00,WSJ,POSITIVE,0.9698696136474609
EU Approves Hungary’s Nuclear Fuel Supply from Russia, Europe,2015-04-20 15:56:00,WSJ,POSITIVE,0.985855758190155
Why Did These Oil Workers Die?, Business,2015-04-22 00:53:00,WSJ,NEGATIVE,0.998711347579956
"Studies Link Earthquakes With Oil, Gas Drilling", Business,2015-04-21 21:11:00,WSJ,POSITIVE,0.8802639245986938
Peabody Energy Executives to Take Temporary Pay Cuts, Business,2015-04-21 18:24:00,WSJ,NEGATIVE,0.9955543875694275
Gazprom CEO Offers Greece a Gas Pipeline but Little Else, Europe,2015-04-21 17:34:00,WSJ,NEGATIVE,0.9894541501998901
"Dutch Pension Manager, Gingko Tree Near Deal for Madrileña Red de Gas", Markets,2015-04-21 16:27:00,WSJ,NEGATIVE,0.9351716041564941
Exxon CEO Expects Oil Prices to Remain Low, Business,2015-04-21 16:09:00,WSJ,NEGATIVE,0.9995214939117432
"Pentair Slashes Guidance on Lower Oil Prices, Stronger Dollar", Earnings,2015-04-21 12:57:00,WSJ,NEGATIVE,0.9970468878746033
Las Vegas Sands Profit Drops, Earnings,2015-04-22 20:33:00,WSJ,NEGATIVE,0.997995138168335
U.S. Oil Prices Drop After Inventory Data, Oil Markets,2015-04-22 19:37:00,WSJ,NEGATIVE,0.9982410669326782
Oil Industry Calls for Exports, Business,2015-04-22 18:14:00,WSJ,NEGATIVE,0.6430889368057251
National Oilwell CFO Named CEO of Transocean, Business,2015-04-22 10:43:00,WSJ,NEGATIVE,0.7169234752655029
InterOil Won’t Exclude Takeover Bids, Markets,2015-04-22 10:11:00,WSJ,POSITIVE,0.9697604179382324
"Nasdaq Surge Fuels Renaissance for Meeker, Quattrone, Blodget", Markets,2015-04-24 02:02:00,WSJ,POSITIVE,0.9855405688285828
"Nasdaq Climbs to a Record, Again Fueled by Tech", Markets,2015-04-23 23:49:00,WSJ,POSITIVE,0.9584681391716003
The Climate-Change Religion, Commentary,2015-04-23 23:35:00,WSJ,NEGATIVE,0.7841881513595581
Peabody Energy’s Loss Widens Sharply, Earnings,2015-04-23 21:17:00,WSJ,NEGATIVE,0.996046245098114
U.S. Oil Prices Hit 2015 High on Supply Expectations, Oil Markets,2015-04-23 19:30:00,WSJ,NEGATIVE,0.9630429744720459
Coal and Gas Battle Heats Up, Business,2015-04-23 15:26:00,WSJ,POSITIVE,0.9955281615257263
Gran Tierra Energy Moves to Address Concerns of Activist Investor, Business,2015-04-23 14:36:00,WSJ,POSITIVE,0.9906253814697266
Texas Orders Two Oil Firms to Defend Wells, Business,2015-04-25 00:02:00,WSJ,NEGATIVE,0.9615179896354675
The Oil Export Ban: A Relic of the 1970s, Commentary,2015-04-24 22:15:00,WSJ,NEGATIVE,0.7391449809074402
Oil Glut Affects Demand For Railway Cars, Business,2015-04-24 20:47:00,WSJ,NEGATIVE,0.9804643392562866
Oil Prices Retreat, Oil Markets,2015-04-24 20:05:00,WSJ,NEGATIVE,0.9996588230133057
U.S. Oil Rig Count Falls Again, Markets,2015-04-24 17:16:00,WSJ,NEGATIVE,0.9996399879455566
Cabot Oil Profit Tops Expectations, Earnings,2015-04-24 12:45:00,WSJ,POSITIVE,0.9783958792686462
DTE Energy Sales Fall, Earnings,2015-04-24 11:48:00,WSJ,NEGATIVE,0.999313235282898
Tullow Says Ghana Oil Project Can Move Ahead After Court Ruling, Business,2015-04-25 20:38:00,WSJ,POSITIVE,0.9709493517875671
GOP Plots Resistance to Obama’s Climate Talks, Politics,2015-04-26 23:03:00,WSJ,POSITIVE,0.5573570132255554
Obama Expects Climate Change To Be on Agenda When Pope Visits, Politics,2015-04-28 00:56:00,WSJ,NEGATIVE,0.992860734462738
Pemex Confident of U.S. Oil Swap, Business,2015-04-27 21:25:00,WSJ,NEGATIVE,0.9192731380462646
Nigerian Oil-Revenue Audit Report Published, World,2015-04-27 19:49:00,WSJ,NEGATIVE,0.9593433737754822
Oil Prices Weaken Slightly, Oil Markets,2015-04-27 19:11:00,WSJ,NEGATIVE,0.9994733929634094
TORC to Buy Regional Oil Assets, Business,2015-04-27 14:53:00,WSJ,NEGATIVE,0.9849783182144165
Total Profit Hit by Weaker Oil Prices, Europe,2015-04-28 16:05:00,WSJ,NEGATIVE,0.995556652545929
Valero Energy Results Top Expectations, Earnings,2015-04-28 12:29:00,WSJ,POSITIVE,0.999677300453186
Consol Energy Profit Slips But Beats Estimates, Earnings,2015-04-28 11:52:00,WSJ,NEGATIVE,0.9733957648277283
National Oilwell Varco Helped by Rig Sales, Earnings,2015-04-28 11:40:00,WSJ,NEGATIVE,0.9722000956535339
Oil Drop Opens Door to Megadeals, Business,2015-04-29 22:33:00,WSJ,POSITIVE,0.9908678531646729
Murphy Oil Swings to a Loss on Lower Prices, Earnings,2015-04-29 21:54:00,WSJ,NEGATIVE,0.9995985627174377
Oil Prices Rise on Supply Data, Oil Markets,2015-04-29 19:38:00,WSJ,NEGATIVE,0.5046632885932922
Cenovus Energy Posts Bigger-Than-Expected Loss, Earnings,2015-04-29 17:33:00,WSJ,NEGATIVE,0.9995403289794922
EU Opens Energy-Generation Compensation Inquiry, Europe,2015-04-29 15:14:00,WSJ,POSITIVE,0.9845153093338013
NextEra Energy Results Top Expectations, Earnings,2015-04-29 12:12:00,WSJ,POSITIVE,0.9993336796760559
Penn National to Enter Las Vegas Market With Tropicana Buy, Business,2015-04-29 11:44:00,WSJ,POSITIVE,0.7260380387306213
Canadian Oil Sands Posts Net Loss, Earnings,2015-05-01 01:45:00,WSJ,NEGATIVE,0.9996148347854614
Refining Softens Blow for Oil Firms, Earnings,2015-04-30 23:49:00,WSJ,NEGATIVE,0.9630226492881775
Oil Prices Post Biggest Monthly Gain Since 2009, Oil Markets,2015-04-30 19:35:00,WSJ,POSITIVE,0.9701172709465027
Canada’s Imperial Oil Earnings Fall 55%, Business,2015-04-30 14:04:00,WSJ,NEGATIVE,0.9977132081985474
Airgas Profit Slips on Oil Price Decline, Earnings,2015-04-30 13:29:00,WSJ,NEGATIVE,0.9973082542419434
Venezuela’s Allies Break Oil Habit, World,2015-05-02 03:21:00,WSJ,NEGATIVE,0.9381916522979736
"Hard Rock Las Vegas Says Retail, Service Sites Hit by Hackers", Business,2015-05-02 01:58:00,WSJ,NEGATIVE,0.9963575005531311
Oil Slips After Strong April Rally, Oil Markets,2015-05-01 19:24:00,WSJ,NEGATIVE,0.9954612851142883
U.S. Oil Rig Count Falls, Markets,2015-05-01 17:45:00,WSJ,NEGATIVE,0.9997178912162781
"FirstEnergy Profit, Revenue Tops Expectations", Earnings,2015-05-01 12:31:00,WSJ,POSITIVE,0.9980339407920837
Duke Energy Profit Tops Expectations Amid Cold Weather, Earnings,2015-05-01 12:21:00,WSJ,POSITIVE,0.8619247078895569
U.S. Banks Expect Rise in Energy-Sector Loan Defaults, Central Banks,2015-05-04 20:32:00,WSJ,NEGATIVE,0.9564958214759827
Supreme Court to Review FERC Energy Saving Rule, Business,2015-05-04 20:00:00,WSJ,POSITIVE,0.6741512417793274
"Oil Prices Slip on Dollar, China Data", Oil Markets,2015-05-04 19:58:00,WSJ,NEGATIVE,0.9992212057113647
Norway Oil Fund Sheds More Coal Assets, Markets,2015-05-04 18:51:00,WSJ,NEGATIVE,0.9919866323471069
Devon Energy Posts Loss on Impairments, Earnings,2015-05-06 01:20:00,WSJ,NEGATIVE,0.9986512064933777
Rail Executive Blasts Oil-Train Rules, Business,2015-05-05 21:20:00,WSJ,NEGATIVE,0.9832807779312134
Sempra Energy’s Profit Rises 77%, Earnings,2015-05-05 13:47:00,WSJ,POSITIVE,0.9978426694869995
UPS to Use Renewable Natural Gas for Part of Delivery Fleet, Business,2015-05-05 13:25:00,WSJ,NEGATIVE,0.5662162899971008
Noble Energy Swings to Loss, Earnings,2015-05-05 12:35:00,WSJ,NEGATIVE,0.9949553608894348
Dean Skelos’s Future as New York Senate President Embroils Chamber, Politics,2015-05-07 00:54:00,WSJ,POSITIVE,0.9992473125457764
"Alfa, Harbour Energy to Bid for Pacific Rubiales", Business,2015-05-06 22:56:00,WSJ,NEGATIVE,0.8023260235786438
Oil Slump Drives Election Upset in Canadian Province, World,2015-05-06 22:54:00,WSJ,NEGATIVE,0.994383692741394
Energy Transfer Equity Revenue Declines, Earnings,2015-05-06 22:00:00,WSJ,NEGATIVE,0.9996159076690674
Tallgrass Energy GP LP IPO Prices at $29 a Share, Markets,2015-05-06 22:00:00,WSJ,NEGATIVE,0.9940535426139832
Marathon Oil Swings to a Loss, Earnings,2015-05-06 21:40:00,WSJ,NEGATIVE,0.9997017979621887
"Coal, Gas Segments Weigh on Dynegy Results", Earnings,2015-05-06 21:01:00,WSJ,NEGATIVE,0.9830142259597778
Chesapeake Energy Swings to Loss, Earnings,2015-05-06 18:36:00,WSJ,NEGATIVE,0.9993100166320801
Electricity Cable Generates Baltics Friction, World,2015-05-06 17:03:00,WSJ,NEGATIVE,0.9710185527801514
Big Oil Firms Find Gains in Trading, Business,2015-05-06 15:54:00,WSJ,POSITIVE,0.9971646666526794
"Spectra Energy Profit Drops on Lower Energy Prices, Canadian Dollar", Earnings,2015-05-06 13:18:00,WSJ,NEGATIVE,0.9971383810043335
Oil Prices Retreat on Stronger Dollar, Oil Markets,2015-05-07 20:04:00,WSJ,NEGATIVE,0.9920669794082642
"Optim Energy Scraps Bankruptcy Auction, Reorganize", Business,2015-05-07 17:14:00,WSJ,NEGATIVE,0.997298538684845
"Oil Prices Waiver in Session, But End Up", Oil Markets,2015-05-08 19:43:00,WSJ,NEGATIVE,0.995142936706543
Russian Billionaire Mikhail Fridman Looks to Sell U.K. Gas Fields, Europe,2015-05-08 19:04:00,WSJ,NEGATIVE,0.9366617798805237
U.S. Oil Rigs Fall to 668 in Latest Week, Oil Markets,2015-05-08 17:39:00,WSJ,NEGATIVE,0.9972081780433655
Gran Tierra Energy Makes Concessions to Activist Investor, Business,2015-05-08 15:26:00,WSJ,POSITIVE,0.9827588200569153
Investors Bet on a Las Vegas Rebound, Business,2015-05-09 15:04:00,WSJ,POSITIVE,0.9921352863311768
Morgan Stanley to Sell Oil Arm to Castleton, Markets,2015-05-11 22:39:00,WSJ,NEGATIVE,0.9700220227241516
American Eagle Energy Files for Chapter 11, Business,2015-05-11 17:53:00,WSJ,NEGATIVE,0.9865288734436035
"Nuclear, Fracking Decisions on Tap for New U.K. Energy Secretary", Europe,2015-05-11 17:42:00,WSJ,NEGATIVE,0.9892852902412415
American Airlines Raises Fuel Cost Outlook, Business,2015-05-11 12:49:00,WSJ,POSITIVE,0.8879039287567139
Oil Prices Gain on Demand Forecasts, Oil Markets,2015-05-12 20:49:00,WSJ,POSITIVE,0.8253021836280823
Encana Hit by Oil and Gas Prices, Earnings,2015-05-12 16:15:00,WSJ,NEGATIVE,0.9673734903335571
OPEC Sees Oil Price Below $100 a Barrel in Next Decade, Oil Markets,2015-05-12 14:04:00,WSJ,NEGATIVE,0.9946677684783936
American Energy Partners Seeks Capital for Australia Push, Business,2015-05-12 13:40:00,WSJ,NEGATIVE,0.9274337887763977
Air Canada Revenue Rises on Lower Fuel Prices, Earnings,2015-05-12 13:27:00,WSJ,NEGATIVE,0.9954043626785278
Australia’s Budget U-Turn Puts Gas on Growth, World,2015-05-12 12:21:00,WSJ,POSITIVE,0.9889590740203857
Volatile Oil May Hurt Global Economy, Oil Markets,2015-05-12 09:53:00,WSJ,NEGATIVE,0.999373733997345
Asian Currencies Hit by Bond Market Turmoil, Markets,2015-05-12 06:41:00,WSJ,NEGATIVE,0.9910719990730286
Chinese Demand Fuels Amorepacific’s Profit Jump, Earnings,2015-05-14 01:45:00,WSJ,POSITIVE,0.9624803066253662
The Honor of Being Mugged by Climate Censors, Commentary,2015-05-13 23:15:00,WSJ,NEGATIVE,0.9985336065292358
Oil Prices Fall, Oil Markets,2015-05-13 20:49:00,WSJ,NEGATIVE,0.9995754361152649
Two Illinois Municipalities Challenge New Oil-Train Rules, Business,2015-05-13 20:04:00,WSJ,NEGATIVE,0.9233877062797546
Kuwait Stops Production in Wafra Oil Fields, Markets,2015-05-13 18:24:00,WSJ,NEGATIVE,0.9992097616195679
Maersk Oil’s Business Dependent on Oil Price, Business,2015-05-13 16:12:00,WSJ,NEGATIVE,0.9651241302490234
IEA: Battle for Oil Market Share Just Beginning, Oil Markets,2015-05-13 10:56:00,WSJ,NEGATIVE,0.9890796542167664
Precision Castparts Sees Energy Weakness Persisting, Earnings,2015-05-13 10:45:00,WSJ,NEGATIVE,0.9958711266517639
Brazilian President Stands By Oil Rules, World,2015-05-15 00:48:00,WSJ,NEGATIVE,0.9638357162475586
OSHA Cites DuPont in Deadly Gas Leak, Business,2015-05-14 22:23:00,WSJ,NEGATIVE,0.9808986783027649
Oil Prices Fall on Steady Production, Oil Markets,2015-05-14 19:40:00,WSJ,NEGATIVE,0.9241983294487
Iran Says Dispute With Tanker Was Over Collision With Gas Rig, Middle East,2015-05-15 22:08:00,WSJ,NEGATIVE,0.9872318506240845
U.S. Oil Prices Fall, Oil Markets,2015-05-15 20:10:00,WSJ,NEGATIVE,0.9995957016944885
U.S. Oil Rig Count Falls to 660 in Latest Week, Markets,2015-05-15 17:29:00,WSJ,NEGATIVE,0.998672604560852
Oil Investors Take a Closer Look at Production, Oil Markets,2015-05-17 23:09:00,WSJ,POSITIVE,0.9116113781929016
Ruling Raises Questions for Energy Partnerships, Business,2015-05-17 20:22:00,WSJ,POSITIVE,0.9908701777458191
Shell Deal Puts BG Gas Field at Risk, Business,2015-05-17 19:59:00,WSJ,NEGATIVE,0.9984627962112427
EU Wants U.S. to Lift Ban on Oil Exports, Europe,2015-05-17 17:56:00,WSJ,NEGATIVE,0.9629172682762146
Oil Falls Amid Bearish Fundamentals, Oil Markets,2015-05-18 20:01:00,WSJ,NEGATIVE,0.998646080493927
Oil Exports to Canada Kept U.S. Gulf Storage Below Capacity, Oil Markets,2015-05-18 19:37:00,WSJ,NEGATIVE,0.999521017074585
IMF Estimates Trillions in Hidden Fossil-Fuel Costs, World,2015-05-18 14:20:00,WSJ,NEGATIVE,0.9911536574363708
The Oil-Export Ban Harms National Security, Commentary,2015-05-19 23:00:00,WSJ,NEGATIVE,0.9996241331100464
Oil Prices Extend Longest Decline Since March, Oil Markets,2015-05-19 21:47:00,WSJ,NEGATIVE,0.9954603314399719
Libya’s State Oil Company Reassures West, Oil Markets,2015-05-19 17:39:00,WSJ,POSITIVE,0.962851881980896
"Germany, France Push for Ambitious U.N. Climate Deal", World,2015-05-19 16:11:00,WSJ,NEGATIVE,0.8973938226699829
Oil Prices Decline as Dollar Strengthens, Markets,2015-05-19 11:31:00,WSJ,NEGATIVE,0.7155018448829651
Criminal Cases Roil Food Industry, Business,2015-05-20 23:42:00,WSJ,NEGATIVE,0.9870657920837402
Obama Says Climate Change Endangers National Security, Politics,2015-05-20 17:42:00,WSJ,NEGATIVE,0.9987712502479553
Oil Prices Move Higher After Five-Day Slide, Oil Markets,2015-05-20 06:27:00,WSJ,POSITIVE,0.9698675870895386
Oil Prices Lower Ahead of Drilling Data, Oil Markets,2015-05-22 03:24:00,WSJ,NEGATIVE,0.9984561204910278
Vanguard Natural Resources to Buy Eagle Rock Energy Partners, Business,2015-05-22 00:43:00,WSJ,POSITIVE,0.9649891257286072
"Murray Energy to Lay Off Around 1,800", Business,2015-05-21 23:41:00,WSJ,NEGATIVE,0.8070434927940369
Brazil Dangles Leniency to Spur Energy Industry, Business,2015-05-23 01:42:00,WSJ,POSITIVE,0.8932675719261169
Murray Energy Confirms Layoffs, Business,2015-05-22 22:17:00,WSJ,NEGATIVE,0.9954327344894409
Oil Prices Snap Three-Week Winning Streak, Oil Markets,2015-05-22 19:49:00,WSJ,POSITIVE,0.9967875480651855
Oil-Rig Count Decline Continues Moderating, Oil Markets,2015-05-22 17:23:00,WSJ,NEGATIVE,0.9981285929679871
Cenovus Shuts Alberta Oil Sands Site for Forest Fire, Markets,2015-05-24 01:53:00,WSJ,NEGATIVE,0.9986617565155029
Oil Companies Look to Join Climate Debate, Business,2015-05-24 20:01:00,WSJ,NEGATIVE,0.8635309934616089
Crude-Oil Futures Steady in Early Asian Trade, Oil Markets,2015-05-25 05:11:00,WSJ,POSITIVE,0.9966565370559692
Crescent Point to Buy Legacy Oil + Gas, Business,2015-05-26 21:55:00,WSJ,POSITIVE,0.9100208878517151
Oil Pressured by Dollar Strength, Oil Markets,2015-05-26 19:48:00,WSJ,NEGATIVE,0.9918519854545593
Oil Prices Hold Tight, Oil Markets,2015-05-26 05:38:00,WSJ,NEGATIVE,0.8593884110450745
"AGL Energy Looks to Get Out of Wind, Into Sun", Business,2015-05-26 04:01:00,WSJ,NEGATIVE,0.9499377608299255
Schoolroom Climate Change Indoctrination, Commentary,2015-05-27 23:00:00,WSJ,NEGATIVE,0.9955669045448303
"Oil Prices Fall, Taking Cues From Dollar", Oil Markets,2015-05-27 21:30:00,WSJ,NEGATIVE,0.9992844462394714
Oil Price Rises Ahead of U.S. Supply Data, Oil Markets,2015-05-27 09:37:00,WSJ,POSITIVE,0.9959195852279663
U.S. Oil Prices Edge Higher, Oil Markets,2015-05-28 19:33:00,WSJ,POSITIVE,0.8126905560493469
Oil Extend Gains as Drilling Drops, Oil Markets,2015-05-29 19:41:00,WSJ,NEGATIVE,0.8579943180084229
U.S. Oil-Rig Count Drops Again, Oil Markets,2015-05-29 17:31:00,WSJ,NEGATIVE,0.9993348717689514
FIFA Election Remains On Track Despite Turmoil, World,2015-05-29 10:53:00,WSJ,POSITIVE,0.9951215386390686
Oil Prices Extend Gains Ahead of OPEC Meeting, Oil Markets,2015-05-29 09:13:00,WSJ,POSITIVE,0.9946581721305847
Easy Access to Money Keeps U.S. Oil Pumping, Business,2015-05-31 20:20:00,WSJ,NEGATIVE,0.9913501739501953
Brazil Oil Giant Petrobras Sells $2.5 Billion in Bonds, Markets,2015-06-01 22:27:00,WSJ,NEGATIVE,0.6839048862457275
Oil Edges Down in Mild Trading as Dollar Gains, Oil Markets,2015-06-01 19:52:00,WSJ,NEGATIVE,0.9966883063316345
Judge Grants Energy Future Holdings’s Bid to Hold Control in Bankruptcy, Business,2015-06-01 19:37:00,WSJ,NEGATIVE,0.6643280386924744
Western Canadian Wildfires Shut in Oil-Sands Production, Business,2015-06-01 19:31:00,WSJ,NEGATIVE,0.9979982972145081
Enterprise Buys Oil and Gas Pipelines in Texas for $2.15 Billion, Business,2015-06-01 16:49:00,WSJ,POSITIVE,0.7029753923416138
Ferrellgas to Buy Bridger Logistics for $837.5 Million, Business,2015-06-01 12:39:00,WSJ,NEGATIVE,0.8944604396820068
"Oil Prices Fall on Stronger Dollar, Mixed China Data", Oil Markets,2015-06-01 09:21:00,WSJ,NEGATIVE,0.9923509955406189
Oil Boosted by Weak Dollar, Oil Markets,2015-06-02 21:47:00,WSJ,NEGATIVE,0.981389582157135
Abu Dhabi Wealth Fund Battles Weak Oil Prices, Markets,2015-06-02 17:48:00,WSJ,NEGATIVE,0.8858852982521057
Exxon Wants to Use Trucks to Move Oil After California Spill, Business,2015-06-02 16:25:00,WSJ,NEGATIVE,0.9972714781761169
Oil Flat Ahead of OPEC, Oil Markets,2015-06-02 06:57:00,WSJ,NEGATIVE,0.9977117776870728
Peabody Energy Reduces Coking Coal, Business,2015-06-03 21:04:00,WSJ,NEGATIVE,0.9885118007659912
How OPEC Hurt Big Oil, Business,2015-06-03 20:28:00,WSJ,NEGATIVE,0.9997163414955139
Oil Prices Slide as High Supplies Persist, Oil Markets,2015-06-03 19:19:00,WSJ,NEGATIVE,0.9972901344299316
OPEC Optimistic on Energy Outlook, Markets,2015-06-03 17:21:00,WSJ,POSITIVE,0.9980171918869019
